# x y Cp
5.061841634915551502e-01 -5.252060799364213772e-02 -5.112006714528197771e-01
5.011946300478291594e-01 -5.283911601106661138e-02 -5.128421945175711816e-01
4.962047540962781778e-01 -5.315221189471281554e-02 -5.144667051410887204e-01
4.912145363025920974e-01 -5.345981077688348460e-02 -5.157920507374214036e-01
4.862239774875602993e-01 -5.376182568606245604e-02 -5.172881170911656223e-01
4.812330786282090767e-01 -5.405816729924230180e-02 -5.187998563601025070e-01
4.762418408574340400e-01 -5.434874383172369483e-02 -5.211198779514500945e-01
4.712502654102594946e-01 -5.463346110189852556e-02 -5.223561908114299213e-01
4.662583538188520560e-01 -5.491222302004399036e-02 -5.230944511448126777e-01
4.612661079486634064e-01 -5.518493146926932436e-02 -5.242483543538219992e-01
4.562735298509932313e-01 -5.545148560897067425e-02 -5.272288696185489787e-01
4.512806215182031955e-01 -5.571178163050430343e-02 -5.283244725155263888e-01
4.462873854011770169e-01 -5.596571274662683060e-02 -5.295373551159164860e-01
4.412938244216415007e-01 -5.621317010758279664e-02 -5.306471855919764335e-01
4.362999415233714262e-01 -5.645404304130013234e-02 -5.314755998722403563e-01
4.313057400562140820e-01 -5.668821787110812915e-02 -5.325882725038910692e-01
4.263112238766175732e-01 -5.691557729584095088e-02 -5.343177182963539940e-01
4.213163967967926693e-01 -5.713600034941805628e-02 -5.362503618356820878e-01
4.163212630409237613e-01 -5.734936358636066878e-02 -5.377531365654989459e-01
4.113258276671752367e-01 -5.755554187911840480e-02 -5.415337178721327804e-01
4.063300959617768826e-01 -5.775440696425468423e-02 -5.437690164933598469e-01
4.013340736168315992e-01 -5.794582620992573541e-02 -5.467726299958028946e-01
3.963377664204688067e-01 -5.812966245704510870e-02 -5.497024993165516848e-01
3.913411809310096690e-01 -5.830577537267399302e-02 -5.506688118040790059e-01
3.863443246746201543e-01 -5.847402301344552245e-02 -5.535340105378044884e-01
3.813472053256946603e-01 -5.863426020420273166e-02 -5.556844021051220439e-01
3.763498308573832718e-01 -5.878633651575293495e-02 -5.560342332849621538e-01
3.713522102227506672e-01 -5.893009592982449002e-02 -5.561461128108928786e-01
3.663543532276795078e-01 -5.906537838695373466e-02 -5.570586571928287656e-01
3.613562700706092201e-01 -5.919202215570812387e-02 -5.584791748965248770e-01
3.563579714022718781e-01 -5.930986202759762349e-02 -5.588603459757512937e-01
3.513594693349189058e-01 -5.941872641379254694e-02 -5.596235495574845009e-01
3.463607768258807895e-01 -5.951843686593401295e-02 -5.602949660962214251e-01
3.413619067630835335e-01 -5.960880996769083590e-02 -5.608269640018640478e-01
3.363628732796640763e-01 -5.968966036230075739e-02 -5.613713058514171461e-01
3.313636922003327379e-01 -5.976079857133703710e-02 -5.617886207007475319e-01
3.263643803480670846e-01 -5.982202728714033912e-02 -5.616968760358278523e-01
3.213649552076677796e-01 -5.987314073921728291e-02 -5.633595205744595935e-01
3.163654351556774991e-01 -5.991392729375724646e-02 -5.635461569874716803e-01
3.113658401251802044e-01 -5.994417292217880944e-02 -5.634598748845246474e-01
3.063661920255634774e-01 -5.996365808312254658e-02 -5.638990162740851186e-01
3.013665136760200758e-01 -5.997215335238415684e-02 -5.637373003437320396e-01
2.963668286576542910e-01 -5.996941884724105165e-02 -5.647335510687238047e-01
2.913671628395514412e-01 -5.995520823910214375e-02 -5.653149489418594076e-01
2.863675445779037543e-01 -5.992927187262613031e-02 -5.654501235523414771e-01
2.813680032622644100e-01 -5.989135183212140889e-02 -5.638168903864002601e-01
2.763685700015999780e-01 -5.984117743922293120e-02 -5.643803260120947574e-01
2.713692785971391075e-01 -5.977846539035248929e-02 -5.643582202143815341e-01
2.663701648557627588e-01 -5.970292575166488702e-02 -5.634075243006765321e-01
2.613712668453841426e-01 -5.961426298934216494e-02 -5.640031565598504493e-01
2.563726253555104195e-01 -5.951216854064834971e-02 -5.629836479964236418e-01
2.513742840874964579e-01 -5.939631718274322736e-02 -5.632967362461659411e-01
2.463762902344936445e-01 -5.926636974766336108e-02 -5.633177013790998666e-01
2.413786932535881002e-01 -5.912197964272826456e-02 -5.636843878448565270e-01
2.363815452208272994e-01 -5.896278908236128602e-02 -5.626723847895703789e-01
2.313849042099957454e-01 -5.878842050095717947e-02 -5.616028079326452760e-01
2.263888318618960116e-01 -5.859847518719714377e-02 -5.601021345270035257e-01
2.213933934135301485e-01 -5.839254063228181690e-02 -5.594540930272509094e-01
2.163986592235495610e-01 -5.817019242359092179e-02 -5.573980010771981686e-01
2.114047045226699062e-01 -5.793098399439894353e-02 -5.533707071724343063e-01
2.064116111890477445e-01 -5.767444073938125804e-02 -5.526092016860685296e-01
2.014194665666297901e-01 -5.740006507083910553e-02 -5.514585450500211206e-01
1.964283644730612510e-01 -5.710734241826304070e-02 -5.488275638282391622e-01
1.914384066564301379e-01 -5.679573235374860835e-02 -5.474736145923662090e-01
1.864497034102696738e-01 -5.646465777159864752e-02 -5.439094330207852046e-01
1.814623743530963118e-01 -5.611350761688862349e-02 -5.423560665747058085e-01
1.764765477302302488e-01 -5.574164452123027413e-02 -5.412238097889088273e-01
1.714923628663912458e-01 -5.534839652150383427e-02 -5.382920546307643495e-01
1.665099728098297649e-01 -5.493304238394010330e-02 -5.328293291936198051e-01
1.615295433443139916e-01 -5.449481276509103578e-02 -5.261742882021416268e-01
1.565512565462064964e-01 -5.403289766269009364e-02 -5.197975580993183797e-01
